,Grade,number_of_holds,downwards_count,only_upwards_count,only_sideways_count,yellow_count,black_count,white_count,downwards_percent,black_percent,white_percent,yellow_percent,b_w_percent,only_upwards_percent,mean_distance_of_holds,last_move_diff,first_move_diff
541,6B+,9,9,0,0,0,5,4,1.0,0.5555555555555556,0.4444444444444444,0.0,1.0,0.0,6.931705044187374,0.7509009677952047,1.724832945370453
542,7C,7,7,0,0,1,5,1,1.0,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.8571428571428572,0.0,7.130255988981151,4.969807341066269,1.8197774591686988
543,6B+,8,8,0,0,0,4,4,1.0,0.5,0.5,0.0,1.0,0.0,6.412041659661915,0.7647726682121038,1.96762876697286
544,6C,8,7,1,0,0,0,8,0.875,0.0,1.0,0.0,1.0,0.125,7.033597730208625,0.8905825520152164,2.03976236703968
545,7C,6,6,0,0,0,1,5,1.0,0.1666666666666666,0.8333333333333334,0.0,1.0,0.0,6.6303339875396325,1.1501993220118378,1.4404311741015752
546,6B+,7,7,0,0,0,2,5,1.0,0.2857142857142857,0.7142857142857143,0.0,1.0,0.0,6.8946052515857,0.9017193963210388,0.9695578199868372
547,6C,9,8,1,0,0,2,7,0.8888888888888888,0.2222222222222222,0.7777777777777778,0.0,1.0,0.1111111111111111,6.987057585308481,0.8160617923396546,1.7718660282729353
548,6B+,8,7,1,0,0,2,6,0.875,0.25,0.75,0.0,1.0,0.125,6.702077755365918,0.7647726682121038,1.411161011334047
549,6B+,8,8,0,0,0,2,6,1.0,0.25,0.75,0.0,1.0,0.0,6.711519583163669,0.6377309400157437,2.0883866997776064
550,7A,7,6,1,0,0,1,6,0.8571428571428571,0.1428571428571428,0.8571428571428571,0.0,1.0,0.1428571428571428,7.787569959820246,0.8547999367527116,2.193292043353285
551,7A,8,7,1,0,0,3,5,0.875,0.375,0.625,0.0,1.0,0.125,7.275499540785483,0.8547999367527116,2.111095403236159
552,7A+,5,5,0,0,0,2,3,1.0,0.4,0.6,0.0,1.0,0.0,7.202844716305559,1.0302528139853324,1.8044342566517664
553,7A,9,9,0,0,0,0,9,1.0,0.0,1.0,0.0,1.0,0.0,7.634443031432411,0.9149064017919124,2.172670824408062
554,6B+,6,6,0,0,0,3,3,1.0,0.5,0.5,0.0,1.0,0.0,6.527902544975612,0.6153701874484846,1.4404311741015752
555,7A,6,6,0,0,0,2,4,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,6.3064623875607655,0.8026315685865341,1.8044342566517664
556,6B+,10,9,1,0,0,4,6,0.9,0.4,0.6,0.0,1.0,0.1,6.946459429036433,0.8112592027668406,1.7260091538291429
557,7A,6,5,1,0,0,2,4,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.0,1.0,0.1666666666666666,7.580440728372756,1.3377192809775569,1.8023991362405984
558,6B+,9,8,1,0,0,2,7,0.8888888888888888,0.2222222222222222,0.7777777777777778,0.0,1.0,0.1111111111111111,6.830597129543275,0.5401464440760957,1.411161011334047
559,6C+,7,7,0,0,0,3,4,1.0,0.4285714285714285,0.5714285714285714,0.0,1.0,0.0,6.173972301137461,0.7647726682121038,1.411161011334047
560,7A,6,6,0,0,0,2,4,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,6.734937795927582,1.1003425593421206,1.411161011334047
561,6C,9,8,1,0,0,3,6,0.8888888888888888,0.3333333333333333,0.6666666666666666,0.0,1.0,0.1111111111111111,6.9505082999739765,0.5401464440760957,2.215795879402919
562,8A,5,4,0,1,0,3,2,0.8,0.6,0.4,0.0,1.0,0.0,7.6629917445391715,0.959602499258599,2.17841680969686
563,6C,13,13,0,0,2,4,7,1.0,0.3076923076923077,0.5384615384615384,0.1538461538461538,0.8461538461538461,0.0,6.874533122020513,0.5401464440760957,12.529769778026044
564,7A,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,7.103557510553925,0.9183090821427422,1.7436453673661378
565,7A,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,6.607542679141654,0.9183090821427422,1.4404311741015752
566,6C,7,7,0,0,1,4,2,1.0,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.8571428571428572,0.0,5.668121830858183,0.6582661915364794,3.9655759833640447
567,6B+,8,7,1,0,0,2,6,0.875,0.25,0.75,0.0,1.0,0.125,7.45803716653477,0.7647726682121038,1.7436453673661378
568,6C,6,6,0,0,0,4,2,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,7.097993777722832,0.8026315685865341,2.025357512057228
569,6B+,7,7,0,0,0,2,5,1.0,0.2857142857142857,0.7142857142857143,0.0,1.0,0.0,5.770857571837125,0.8586219855131464,1.759507167517702
570,6B+,10,10,0,0,0,6,4,1.0,0.6,0.4,0.0,1.0,0.0,6.326483885176691,0.6130515125522963,1.7852284967135117
571,7C,5,5,0,0,1,4,0,1.0,0.8,0.0,0.2,0.8,0.0,7.829149963207802,1.062170130970948,3.613376501120736
572,6C,7,7,0,0,0,1,6,1.0,0.1428571428571428,0.8571428571428571,0.0,1.0,0.0,6.705086850544453,0.6697833369948526,2.1142453023101138
573,7A,9,9,0,0,2,5,2,1.0,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.0,6.424456574491748,2.484858670713385,1.731541594839698
574,6B+,6,6,0,0,0,2,4,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,6.666164435404712,0.7070958967754024,1.4404311741015752
575,6C,7,7,0,0,0,5,2,1.0,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,5.870278948270663,0.5771880992121087,1.4404311741015752
576,6B+,5,5,0,0,0,0,5,1.0,0.0,1.0,0.0,1.0,0.0,6.9419645178991685,0.9898938550834704,1.7436453673661378
577,6B+,8,8,0,0,0,0,8,1.0,0.0,1.0,0.0,1.0,0.0,6.337126944668396,0.7500319068145587,1.9586721743173408
578,6B+,9,9,0,0,0,4,5,1.0,0.4444444444444444,0.5555555555555556,0.0,1.0,0.0,6.045671778401636,0.5401464440760957,1.5559858508133952
579,7A,7,7,0,0,0,4,3,1.0,0.5714285714285714,0.4285714285714285,0.0,1.0,0.0,6.954385761561854,0.8809519004230937,1.9060948319882447
580,7B,7,6,1,0,2,1,4,0.8571428571428571,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.1428571428571428,7.6853225708714845,2.4484070864307705,4.639278271099376
581,6B+,9,8,1,0,0,0,9,0.8888888888888888,0.0,1.0,0.0,1.0,0.1111111111111111,6.463057044577817,0.6917600713386475,2.03976236703968
582,7A+,7,6,1,0,0,0,7,0.8571428571428571,0.0,1.0,0.0,1.0,0.1428571428571428,8.079689736942996,0.9017193963210388,1.7436453673661378
583,6B+,9,8,1,0,0,3,6,0.8888888888888888,0.3333333333333333,0.6666666666666666,0.0,1.0,0.1111111111111111,6.663104655156232,0.7874283243962363,1.9964868706506247
584,7B,7,6,1,0,0,2,5,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.0,1.0,0.1428571428571428,8.063925142011925,1.027899325629596,2.339856858506164
585,7A+,6,6,0,0,0,2,4,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,7.296805451701104,0.7957289846123424,0.9695578199868372
586,6C,8,7,1,0,1,2,5,0.875,0.25,0.625,0.125,0.875,0.125,7.234829794629708,0.6502393226135978,2.975048689435312
587,6C,7,7,0,0,0,5,2,1.0,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,7.225901520541283,0.6591752584682868,1.9020284583378
588,6B+,6,6,0,0,0,2,4,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,6.261408549991582,0.6697833369948526,1.4404311741015752
589,6B+,7,7,0,0,1,2,4,1.0,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.8571428571428572,0.0,7.037974862500745,0.8547999367527116,4.111932538507844
590,7B,7,6,1,0,0,5,2,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,1.0,0.1428571428571428,8.031441705641102,1.1342536981726157,2.445492506611419
591,7A,8,7,1,0,2,2,4,0.875,0.25,0.5,0.25,0.75,0.125,6.728521579004175,0.74174690074193,3.6534396119436106
592,7A,8,8,0,0,0,2,6,1.0,0.25,0.75,0.0,1.0,0.0,6.508164330013842,0.7327857541919504,1.9304868216454256
593,6B+,9,8,1,0,0,3,6,0.8888888888888888,0.3333333333333333,0.6666666666666666,0.0,1.0,0.1111111111111111,6.815881525561867,0.5401464440760957,2.022042007176636
594,7C,7,7,0,0,2,4,1,1.0,0.5714285714285714,0.1428571428571428,0.2857142857142857,0.7142857142857143,0.0,6.504582748994308,0.8234099501214529,2.4740753245720724
595,7A+,8,7,1,0,0,0,8,0.875,0.0,1.0,0.0,1.0,0.125,6.360255014274773,0.8766982872999998,1.946991709102576
596,7B+,10,10,0,0,3,2,5,1.0,0.2,0.5,0.3,0.7,0.0,7.433450688065924,6.423937038253297,2.968113849150665
597,6B+,7,7,0,0,0,4,3,1.0,0.5714285714285714,0.4285714285714285,0.0,1.0,0.0,5.927742984098235,0.74174690074193,1.4404311741015752
598,7A,6,6,0,0,2,1,3,1.0,0.1666666666666666,0.5,0.3333333333333333,0.6666666666666667,0.0,6.226689874840146,4.403164854767256,1.3772458783053303
599,7A,8,7,1,0,5,1,2,0.875,0.125,0.25,0.625,0.375,0.125,6.273483599936869,116.1694398026078,8.521381325421586
600,7B,11,10,1,0,1,7,3,0.9090909090909092,0.6363636363636364,0.2727272727272727,0.0909090909090909,0.9090909090909092,0.0909090909090909,7.710359056035673,0.608008364541545,2.39003574336563
601,7B+,7,7,0,0,0,6,1,1.0,0.8571428571428571,0.1428571428571428,0.0,1.0,0.0,7.881565387015771,0.7638824268800151,1.6747014197262935
602,6C,5,5,0,0,0,1,4,1.0,0.2,0.8,0.0,1.0,0.0,6.868389485295339,0.9835903020499992,1.7436453673661378
603,7B,8,8,0,0,0,2,6,1.0,0.25,0.75,0.0,1.0,0.0,6.982655017816713,1.0069439498306791,1.7066377302990074
604,6B+,8,8,0,0,0,4,4,1.0,0.5,0.5,0.0,1.0,0.0,6.361274275741468,0.7357817127679956,1.4404311741015752
605,6C,8,8,0,0,4,1,3,1.0,0.125,0.375,0.5,0.5,0.0,6.677088373397841,0.554941166543515,3.597873795673259
606,6B+,9,9,0,0,0,3,6,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,5.485211845483833,0.8160617923396546,1.4404311741015752
607,7A,7,7,0,0,1,4,2,1.0,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.8571428571428572,0.0,6.617381967893958,0.6468000064097928,2.8909921675042662
608,7A+,6,6,0,0,0,4,2,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,7.223512618683831,0.691272290371225,1.7066377302990074
609,6B+,8,8,0,0,0,5,3,1.0,0.625,0.375,0.0,1.0,0.0,5.951108759947074,0.5401464440760957,1.5359230231331509
610,7A,8,7,1,0,0,4,4,0.875,0.5,0.5,0.0,1.0,0.125,7.792942604599212,0.7831145073060829,2.3121516995447204
611,7C,5,5,0,0,0,3,2,1.0,0.6,0.4,0.0,1.0,0.0,6.875049636479917,1.1985202896803788,1.7002917889304372
612,6C+,7,7,0,0,1,3,3,1.0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.8571428571428572,0.0,6.3074202973283,0.7874283243962363,1.4404311741015752
613,7A+,5,5,0,0,0,5,0,1.0,1.0,0.0,0.0,1.0,0.0,6.850704699480097,1.062170130970948,1.5359230231331509
614,6B+,12,10,2,0,2,2,8,0.8333333333333334,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.8333333333333334,0.1666666666666666,6.441404391413457,0.7647726682121038,6.20101182391165
615,6B+,9,8,1,0,0,3,6,0.8888888888888888,0.3333333333333333,0.6666666666666666,0.0,1.0,0.1111111111111111,6.478682658290001,0.7647726682121038,2.022042007176636
616,6C+,7,7,0,0,0,1,6,1.0,0.1428571428571428,0.8571428571428571,0.0,1.0,0.0,7.269643645452838,0.8162672379461116,1.9586721743173408
617,6C,5,5,0,0,0,0,5,1.0,0.0,1.0,0.0,1.0,0.0,6.965006948563553,0.9898938550834704,1.8023991362405984
618,7C,5,5,0,0,0,2,3,1.0,0.4,0.6,0.0,1.0,0.0,7.009052615259286,1.253774929946079,2.1594067593189803
619,7C,8,6,2,0,7,1,0,0.75,0.125,0.0,0.875,0.125,0.25,7.307042462763239,33.036453927620215,114.6428631258207
620,7B,6,6,0,0,2,2,2,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,6.821934885885304,1.0328789784612775,4.720498511234006
621,6C,8,8,0,0,0,5,3,1.0,0.625,0.375,0.0,1.0,0.0,6.537049583201751,0.7070958967754024,2.081157513925324
622,7A+,8,8,0,0,0,0,8,1.0,0.0,1.0,0.0,1.0,0.0,6.479011352942478,0.6502393226135978,1.9586721743173408
623,7A+,7,7,0,0,0,2,5,1.0,0.2857142857142857,0.7142857142857143,0.0,1.0,0.0,6.879967851324221,0.7361398493765813,1.5950916018269914
624,6B+,7,7,0,0,0,1,6,1.0,0.1428571428571428,0.8571428571428571,0.0,1.0,0.0,6.73748477879238,0.7647726682121038,1.9586721743173408
625,7C,5,5,0,0,0,2,3,1.0,0.4,0.6,0.0,1.0,0.0,7.51694144806906,1.4086169639466215,1.989537798699724
626,7B+,9,9,0,0,2,5,2,1.0,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.0,6.827939414402391,0.6308029282904212,2.467957810813324
627,7A+,6,6,0,0,0,2,4,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,7.010271093189138,0.7212654919317703,1.7436453673661378
628,6B+,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,6.22887880871323,0.8277968538394702,1.4404311741015752
629,6B+,7,7,0,0,1,2,4,1.0,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.8571428571428572,0.0,5.988394869711696,0.401315784293267,2.070389493479885
630,7A+,8,7,1,0,3,2,3,0.875,0.25,0.375,0.375,0.625,0.125,7.286598733784098,34.949060170776306,2.0541793011807483
631,7A+,7,7,0,0,0,1,6,1.0,0.1428571428571428,0.8571428571428571,0.0,1.0,0.0,6.749128199400769,1.341432014606149,1.4404311741015752
632,6B+,11,11,0,0,0,0,11,1.0,0.0,1.0,0.0,1.0,0.0,7.213604392126998,0.992730623776205,2.4255818657581885
633,7C,7,7,0,0,2,1,4,1.0,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.0,6.855418489606281,0.792897436795626,2.979051990815884
634,7B,8,7,1,0,3,3,2,0.875,0.375,0.25,0.375,0.625,0.125,7.367182838545214,7.608193250322163,11.345922715850795
635,7A+,5,4,1,0,0,0,5,0.8,0.0,1.0,0.0,1.0,0.2,7.357882786462468,0.9464218370826448,1.8023991362405984
636,6C,7,7,0,0,0,4,3,1.0,0.5714285714285714,0.4285714285714285,0.0,1.0,0.0,6.27567171587519,0.7663922928693803,2.237407064227812
637,7A+,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,7.053657720255884,0.9017193963210388,1.8023991362405984
638,7A+,8,8,0,0,2,5,1,1.0,0.625,0.125,0.25,0.75,0.0,6.07033657313005,0.8171887753129045,2.5112340324945475
639,6C,7,7,0,0,0,0,7,1.0,0.0,1.0,0.0,1.0,0.0,6.927228874842352,0.8318275039430625,2.172670824408062
640,7B,6,6,0,0,2,1,3,1.0,0.1666666666666666,0.5,0.3333333333333333,0.6666666666666667,0.0,7.180065959488516,3.306689071272413,3.539741484632182
641,6B+,9,8,1,0,0,5,4,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.0,1.0,0.1111111111111111,6.795141816692595,0.5252185910693163,1.411161011334047
642,7A,8,8,0,0,2,4,2,1.0,0.5,0.25,0.25,0.75,0.0,6.533699832589362,0.7317751712116616,4.1598047126683735
643,7A,6,6,0,0,6,0,0,1.0,0.0,0.0,1.0,0.0,0.0,6.6327115501140135,770.1655824099394,10.32590540956334
644,7B,9,9,0,0,2,2,5,1.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.7777777777777778,0.0,6.464000555655523,0.9280601543998612,6.729332508944903
645,7A,7,7,0,0,0,5,2,1.0,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,6.331612477383356,0.7896137691765159,1.8814200712845024
646,7A,5,5,0,0,0,0,5,1.0,0.0,1.0,0.0,1.0,0.0,6.420033973370963,1.1271463825210368,1.8023991362405984
647,7C,5,4,1,0,1,0,4,0.8,0.0,0.8,0.2,0.8,0.2,8.185293497729717,1.086477277460176,3.820570631562789
648,7A+,10,10,0,0,10,0,0,1.0,0.0,0.0,1.0,0.0,0.0,6.12743568129983,41.74061921637621,29.492787173007223
649,7C+,7,6,1,0,7,0,0,0.8571428571428571,0.0,0.0,1.0,0.0,0.1428571428571428,7.728088368082181,1823.105342048955,1215.8947842397504
650,7B,6,6,0,0,0,3,3,1.0,0.5,0.5,0.0,1.0,0.0,6.660548326641914,0.7476307579690673,1.4404311741015752
651,7A,9,7,2,0,0,7,2,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.0,1.0,0.2222222222222222,7.66461155606301,0.788515764492782,2.1123778893537346
652,6C+,10,9,1,0,2,7,1,0.9,0.7,0.1,0.2,0.8,0.1,7.088096345786969,0.6741031114750662,2.9957997955844244
653,7A+,5,5,0,0,0,4,1,1.0,0.8,0.2,0.0,1.0,0.0,7.261557565373279,1.1780063231721825,2.1303371067357046
654,6C+,6,6,0,0,1,1,4,1.0,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.8333333333333334,0.0,7.183369875483112,1.0069439498306791,2.247866935971925
655,7B+,8,7,1,0,1,5,2,0.875,0.625,0.25,0.125,0.875,0.125,7.196233625187664,2.484858670713385,2.1459668859919008
656,7B+,7,7,0,0,0,5,2,1.0,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,7.490007925281633,0.691272290371225,2.2684508645043726
657,7A,8,6,1,1,1,0,7,0.75,0.0,0.875,0.125,0.875,0.125,7.436017818427743,0.9306359116559568,2.56663426138032
658,6B+,10,8,2,0,1,2,7,0.8,0.2,0.7,0.1,0.9,0.2,6.876668099364365,0.7647726682121038,1.949487898659815
659,6C+,7,6,1,0,0,1,6,0.8571428571428571,0.1428571428571428,0.8571428571428571,0.0,1.0,0.1428571428571428,8.008370634164306,0.8617488014207305,2.2119326288036305
660,7B,8,8,0,0,0,3,5,1.0,0.375,0.625,0.0,1.0,0.0,7.422543610251656,0.886396367392119,1.8941210475487087
661,7B,5,5,0,0,5,0,0,1.0,0.0,0.0,1.0,0.0,0.0,7.0012195171135065,1841.3888603791693,10.32590540956334
662,7A+,7,7,0,0,0,4,3,1.0,0.5714285714285714,0.4285714285714285,0.0,1.0,0.0,6.28117307124982,0.6591752584682868,1.151155660033936
663,7A+,7,6,1,0,2,1,4,0.8571428571428571,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.1428571428571428,7.067891132942725,2.3849264322453902,4.639278271099376
664,7A,7,7,0,0,3,3,1,1.0,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.5714285714285714,0.0,6.637069787471496,0.902975036556984,2.070389493479885
665,7B+,7,7,0,0,2,1,4,1.0,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.0,6.487246032738281,3.39274742910823,2.2217536436383165
666,7C,8,8,0,0,3,3,2,1.0,0.375,0.25,0.375,0.625,0.0,6.422285493574273,11.960986408623896,4.1497620446216015
667,6C+,8,8,0,0,0,0,8,1.0,0.0,1.0,0.0,1.0,0.0,6.774075140284984,0.8617488014207305,1.9256233073734152
668,7A,7,7,0,0,0,4,3,1.0,0.5714285714285714,0.4285714285714285,0.0,1.0,0.0,6.251440140571544,0.7338061550850051,1.151155660033936
669,6B+,7,6,1,0,1,2,4,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.8571428571428572,0.1428571428571428,7.501474285114835,0.8977189277904363,19.801802574031832
670,6B+,5,4,1,0,0,1,4,0.8,0.2,0.8,0.0,1.0,0.2,7.874470199481666,0.9898938550834704,2.022042007176636
671,7A+,6,6,0,0,0,4,2,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,7.344366929315653,0.7251681968513093,1.8709582731023104
672,7A,9,9,0,0,3,2,4,1.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.6666666666666667,0.0,6.7618729160620274,10.35023697704404,2.56663426138032
673,7A,7,6,1,0,0,1,6,0.8571428571428571,0.1428571428571428,0.8571428571428571,0.0,1.0,0.1428571428571428,7.701271530512152,0.7567282999225784,2.4668159066711586
674,7A,6,6,0,0,0,3,3,1.0,0.5,0.5,0.0,1.0,0.0,6.801753037472134,0.7807311741503269,1.438673740345923
675,6C,8,7,1,0,0,5,3,0.875,0.625,0.375,0.0,1.0,0.125,7.3667016423442915,0.691272290371225,1.785228496713512
676,7A,7,7,0,0,2,3,2,1.0,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.0,6.076413942995303,0.7351246407721063,2.070389493479885
677,6C,7,6,1,0,1,2,4,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.8571428571428572,0.1428571428571428,7.301471146301367,1.3471389401653768,1.411161011334047
678,7A+,5,5,0,0,1,1,3,1.0,0.2,0.6,0.2,0.8,0.0,7.364412179227787,1.14181482794039,2.5112340324945475
679,7A+,7,7,0,0,7,0,0,1.0,0.0,0.0,1.0,0.0,0.0,6.304793496002131,221.06608742741443,2.8517810673286803
680,7A+,7,6,1,0,7,0,0,0.8571428571428571,0.0,0.0,1.0,0.0,0.1428571428571428,6.884278629303145,528.8076458973869,40.32119632355376
681,7A+,5,5,0,0,1,1,3,1.0,0.2,0.6,0.2,0.8,0.0,6.7834573745970825,0.7647726682121038,3.2559829865784127
682,6C+,8,7,1,0,0,2,6,0.875,0.25,0.75,0.0,1.0,0.125,7.676011063340093,0.6741031114750662,2.094283510738271
683,7B,9,7,2,0,6,1,2,0.7777777777777778,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.2222222222222222,6.817785337306344,7.489967523711901,22.34002052153265
684,6C,8,8,0,0,1,2,5,1.0,0.25,0.625,0.125,0.875,0.0,6.658898726209606,0.7070958967754024,1.9060948319882447
685,7A+,8,8,0,0,0,0,8,1.0,0.0,1.0,0.0,1.0,0.0,6.309206340426284,0.5606631543436191,1.9256233073734152
686,6C+,8,8,0,0,0,5,3,1.0,0.625,0.375,0.0,1.0,0.0,6.328908180403313,0.6591752584682868,1.411161011334047
687,7B+,6,6,0,0,0,1,5,1.0,0.1666666666666666,0.8333333333333334,0.0,1.0,0.0,6.794861591376934,1.149433564762998,1.6401110361984188
688,6C,8,8,0,0,0,4,4,1.0,0.5,0.5,0.0,1.0,0.0,6.224625317245733,0.6069059092094424,1.8023991362405984
689,6B+,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,6.553225129128724,0.7647726682121038,1.411161011334047
690,7A,4,4,0,0,1,1,2,1.0,0.25,0.5,0.25,0.75,0.0,7.77692990803098,43.93648339771965,1.8044342566517664
691,7A,6,6,0,0,0,5,1,1.0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.0,7.473445128750558,0.865790105611103,2.070389493479885
692,6C+,6,6,0,0,4,0,2,1.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,6.047796713080273,4.403164854767256,10.32590540956334
693,7B+,4,4,0,0,0,1,3,1.0,0.25,0.75,0.0,1.0,0.0,7.755695986160936,1.1364404250653732,2.046274540904789
694,6B+,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,6.72985703382962,0.7500319068145587,1.411161011334047
695,6B+,9,9,0,0,3,1,5,1.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.6666666666666667,0.0,6.785062942805009,5.439859764675601,1.3526126806523182
696,6B+,7,6,1,0,0,1,6,0.8571428571428571,0.1428571428571428,0.8571428571428571,0.0,1.0,0.1428571428571428,7.24779123601535,0.7500319068145587,2.0377381914831814
697,6C,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,6.945749885539168,0.8171887753129045,1.151155660033936
698,6C,7,7,0,0,0,4,3,1.0,0.5714285714285714,0.4285714285714285,0.0,1.0,0.0,6.752540407182344,0.7577733432237037,1.4404311741015752
699,6B+,10,9,1,0,0,5,5,0.9,0.5,0.5,0.0,1.0,0.1,6.469825859781099,0.5401464440760957,2.022042007176636
700,6C+,7,7,0,0,0,7,0,1.0,1.0,0.0,0.0,1.0,0.0,6.823148181862926,0.7317751712116616,1.9450360386013523
701,7A,9,9,0,0,2,4,3,1.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.7777777777777778,0.0,7.090755568037782,2.3815540932401027,6.271136272337878
702,6C,8,7,1,0,0,3,5,0.875,0.375,0.625,0.0,1.0,0.125,6.965782334476748,0.6591752584682868,2.1607000905594496
703,6B+,7,7,0,0,0,0,7,1.0,0.0,1.0,0.0,1.0,0.0,6.995852938885613,0.7500319068145587,1.411161011334047
704,7B,6,6,0,0,2,3,1,1.0,0.5,0.1666666666666666,0.3333333333333333,0.6666666666666667,0.0,6.669336069774531,5.34552544589951,4.068838142620613
705,6B+,7,7,0,0,0,2,5,1.0,0.2857142857142857,0.7142857142857143,0.0,1.0,0.0,6.434193649043308,1.0263763588677473,1.8023991362405984
706,6B+,9,9,0,0,1,4,4,1.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.0,5.595954700876532,0.5401464440760957,2.247866935971925
707,7C,8,8,0,0,0,5,3,1.0,0.625,0.375,0.0,1.0,0.0,6.886133013920938,0.7660202428897708,2.206998074997917
708,7A+,8,8,0,0,0,6,2,1.0,0.75,0.25,0.0,1.0,0.0,7.111639317917631,0.8205050135624897,1.8546835048479056
709,6B+,7,7,0,0,0,0,7,1.0,0.0,1.0,0.0,1.0,0.0,6.476774087271087,0.9017193963210388,1.8023991362405984
710,7B,7,7,0,0,2,3,2,1.0,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.0,6.692198327234065,3.2890214606745616,2.247866935971925
711,6B+,9,9,0,0,0,2,7,1.0,0.2222222222222222,0.7777777777777778,0.0,1.0,0.0,5.989201050079352,0.4404824236751186,1.4404311741015752
712,7A+,8,8,0,0,3,4,1,1.0,0.5,0.125,0.375,0.625,0.0,6.935876112185267,31.427155327943087,4.255858152340999
713,6B+,7,6,1,0,0,0,7,0.8571428571428571,0.0,1.0,0.0,1.0,0.1428571428571428,7.358956506124315,0.8617488014207305,2.197761057644888
714,6C,6,6,0,0,0,3,3,1.0,0.5,0.5,0.0,1.0,0.0,6.70075396632997,0.9004758373821466,1.3772458783053303
715,6C,7,7,0,0,0,3,4,1.0,0.4285714285714285,0.5714285714285714,0.0,1.0,0.0,5.777598651460142,0.8528641332382177,1.5359230231331509
716,6B+,10,9,1,0,10,0,0,0.9,0.0,0.0,1.0,0.0,0.1,5.842693855728789,10.786069270196183,20.060119379873605
717,6B+,7,7,0,0,6,0,1,1.0,0.0,0.1428571428571428,0.8571428571428571,0.1428571428571429,0.0,7.035913088378753,21.378930160659426,27.729385871530024
718,7B+,8,8,0,0,5,1,2,1.0,0.125,0.25,0.625,0.375,0.0,6.8115914825226005,3.033722250302407,22.70738987308229
719,6C,9,7,1,1,0,6,3,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.0,1.0,0.1111111111111111,6.834380832816765,0.6030660120435309,1.411161011334047
720,7A,6,6,0,0,0,2,4,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,6.75673718977948,0.7070958967754022,1.6632077218625585
